train_acc, train_loss,val_acc,val_loss,std_train_acc,std_ train_loss,std_val_acc,std_val_loss,epoch
0.10756666666666663,2.3027574874736643,0.1051333333333333,2.3028153649965923,0.012558017621597854,0.00013767664674939242,0.012135462267439376,0.00026887322011538787,0
0.9718814509941472,1.7816217772165934,0.9865333333333334,1.7016068061192833,0.0008001199636329539,0.0004347655110830166,0.0021743453676400805,0.0014570388595461941,1
0.9883962662793973,1.6577832372100265,0.9902666666666666,1.614380969206492,0.00013456279851703626,0.00012327901288552325,0.0017384539747207432,0.0013727081877458547,2
0.991307381303222,1.589633061841682,0.9902999999999998,1.564789353211721,0.0004066924308932077,0.00026642533334268135,0.0010434983894999173,0.001107366938020144,3
0.9928073839788084,1.5492275685292705,0.9917,1.5335151489575705,0.00027579569234408854,0.00021653507941047205,0.001386442289539039,0.002022702597930844,4
0.9945518324993274,1.5237565764232919,0.9918666666666667,1.5139299472173053,0.00018858007897621631,0.00020566964167917945,0.0008113774296426013,0.0008737320058276549,5
0.9950370183918211,1.5074209836235752,0.9914,1.5019558266798656,0.0005538568778603083,0.00035861423677266055,0.0011217545780309287,0.001104499456107053,6
0.9958999840418498,1.4958922321708115,0.9914999999999999,1.4936849757035575,0.0003663214706204697,0.00024068650557753033,0.0007264831572568772,0.0005825347210246159,7
0.996251837213834,1.487849193678962,0.9911333333333333,1.4873847349484763,0.000245885996292431,0.0001942454314456945,0.0013302046626156752,0.0010029560225359416,8
0.9967185046716972,1.482009910654139,0.9924999999999999,1.4815849816799165,0.0002516756250935325,0.0002935721486495579,0.0012416387021460095,0.000511544429339997,9
0.9969925802725333,1.477747881544961,0.9922000000000001,1.4787179152170817,0.0002281622479742305,0.00014195449872576624,0.0008692269873602862,0.0008919856126613021,10
0.9971370252194228,1.4744128345118628,0.9924,1.4763746647040048,0.00021817370334020606,0.00012772364758385576,0.0011702326454360594,0.0008226186221693306,11
0.9975703601925462,1.4718829219871097,0.9923666666666667,1.4744871238867443,0.00039488462460960305,0.00022332425424991475,0.000892873015731926,0.0010698566978312501,12
0.9976814717275125,1.469872090904801,0.9914999999999999,1.4734553750356039,0.0002735491122043493,0.00027206018949022724,0.0009930312739843993,0.0005596150748746606,13
0.9977666570522168,1.4685344212585025,0.9921,1.471703016757965,0.0002870682302660852,0.00016117771213095992,0.0008787617550976678,0.0007956462089117038,14
0.9979073981664799,1.4672277640854872,0.9924,1.4709779063860573,0.00021436806338699118,0.00020178075698030744,0.0006078194176270994,0.00034906578611804123,15
0.9980444358896327,1.4662982561411682,0.9931999999999999,1.469866849184036,0.00018912543757899824,0.00013373975626618272,0.0013354150416006697,0.000988490490521088,16
0.9981185102904286,1.4655869751506383,0.9926333333333333,1.4693742255369824,0.00037327697229610547,0.00027439263600633124,0.001416176385749767,0.000519455722360689,17
0.9981962885238506,1.4649717919473297,0.9926,1.4692602042357126,0.0002517440076568524,0.00012607080800135467,0.001521147227880596,0.0009662436909046677,18
0.9983481409593866,1.464436058026773,0.9930000000000001,1.46848153034846,0.00036085134013257876,0.00024928980996205487,0.0010206207261596449,0.0007298416580646566,19
0.9983148072604779,1.464149985799083,0.9926999999999999,1.4687127204736072,0.00015326852655490886,0.00014549273756518064,0.0009888264649460384,0.0006994427312881787,20
0.998403696484036,1.4638324267775924,0.9926666666666666,1.468431598742803,0.00038676825884661776,0.000272545156702909,0.000687184270936228,0.0008303133410617431,21
0.9985333270496792,1.4635211866431768,0.9928333333333332,1.4679502872625987,0.00022276241988260277,0.00012516433614567248,0.0014043582955294623,0.0008518478110335448,22
0.9985740677294908,1.4633444696002536,0.9916,1.4687464300791424,0.0001981576105048058,0.00018136981390577304,0.00131550581737809,0.0009424791897505582,23
0.9984851785059329,1.463212506417875,0.9929666666666666,1.4676209032535552,0.0002503092615107422,0.0001540241667065351,0.0014161763857497866,0.001237170736064201,24
0.998822216855155,1.462796878417333,0.9928333333333332,1.4676480730374655,0.00015746273827328927,0.00012943105234829527,0.0007728015412913074,0.0003396438855543376,25
0.9986999942859015,1.4628511193946554,0.9930999999999999,1.4674720644950867,0.00024962359484906555,0.00018509993228794366,0.0015572411502397746,0.001139392794566929,26
0.9988333280439731,1.4627062424906978,0.9930333333333333,1.4675702289740244,0.0002743630790103537,0.0002692012273848084,0.0010632758605158307,0.00042222886870751464,27
0.998892587599931,1.4626175403594972,0.9936333333333334,1.4669795727729795,0.0002246784950802068,0.00017304897589143472,0.000582141639885775,0.0004180299485300813,28
0.9986740681197908,1.4626502139921542,0.9930333333333333,1.4672495158513386,0.00025037796500337455,0.00017482811642779815,0.0013302046626156403,0.0012055602196045841,29
